arm;-1;2024-05-12 21:36:30 UTC;LINUX-RESTART	(6 CPU)
# hostname;interval;timestamp;CPU;%usr;%nice;%sys;%iowait;%steal;%irq;%soft;%guest;%gnice;%idle
arm;10;2024-05-12 22:03:26 UTC;5;0.80;0.00;1.20;0.00;0.00;0.10;0.00;0.00;0.00;97.90
arm;10;2024-05-12 22:03:36 UTC;-1;3.36;0.02;2.26;11.41;0.00;0.50;0.18;0.00;0.00;82.28
arm;10;2024-05-12 22:03:36 UTC;0;0.00;0.10;0.81;0.00;0.00;0.91;0.81;0.00;0.00;97.38
arm;10;2024-05-12 22:03:36 UTC;1;5.48;0.00;2.49;9.76;0.00;0.60;0.10;0.00;0.00;81.57
arm;10;2024-05-12 22:03:36 UTC;2;5.96;0.00;7.68;39.29;0.00;0.91;0.10;0.00;0.00;46.06
arm;10;2024-05-12 22:03:36 UTC;3;8.43;0.00;2.51;19.68;0.00;0.50;0.10;0.00;0.00;68.78
arm;10;2024-05-12 22:03:36 UTC;4;0.30;0.00;0.10;0.00;0.00;0.10;0.00;0.00;0.00;99.50
arm;10;2024-05-12 22:03:36 UTC;5;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
arm;10;2024-05-12 22:03:46 UTC;-1;4.05;0.00;3.07;1.13;0.00;0.50;0.20;0.00;0.00;91.04
arm;10;2024-05-12 22:03:46 UTC;0;5.72;0.00;2.71;0.00;0.00;1.10;0.80;0.00;0.00;89.66
arm;10;2024-05-12 22:03:46 UTC;1;3.32;0.00;3.93;2.62;0.00;0.60;0.10;0.00;0.00;89.43
arm;10;2024-05-12 22:03:46 UTC;2;9.79;0.00;7.99;4.20;0.00;0.80;0.20;0.00;0.00;77.02
arm;10;2024-05-12 22:03:46 UTC;3;4.70;0.00;3.20;0.00;0.00;0.50;0.10;0.00;0.00;91.50
arm;10;2024-05-12 22:03:46 UTC;4;0.30;0.00;0.20;0.00;0.00;0.00;0.00;0.00;0.00;99.50
arm;10;2024-05-12 22:03:46 UTC;5;0.50;0.00;0.40;0.00;0.00;0.00;0.00;0.00;0.00;99.10
arm;10;2024-05-12 22:03:56 UTC;-1;4.67;0.00;3.55;1.93;0.00;0.57;0.23;0.00;0.00;89.04
arm;10;2024-05-12 22:03:56 UTC;0;6.71;0.00;4.70;0.00;0.00;1.10;0.80;0.00;0.00;86.69
arm;10;2024-05-12 22:03:56 UTC;1;7.14;0.00;4.92;2.21;0.00;0.80;0.30;0.00;0.00;84.62
arm;10;2024-05-12 22:03:56 UTC;2;11.28;0.00;9.08;5.19;0.00;0.80;0.10;0.00;0.00;73.55
arm;10;2024-05-12 22:03:56 UTC;3;2.92;0.00;2.21;4.23;0.00;0.70;0.10;0.00;0.00;89.84
arm;10;2024-05-12 22:03:56 UTC;4;0.00;0.00;0.30;0.00;0.00;0.00;0.10;0.00;0.00;99.60
arm;10;2024-05-12 22:03:56 UTC;5;0.00;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.00;99.90
arm;10;2024-05-12 22:04:06 UTC;-1;3.60;0.00;2.95;2.52;0.00;0.50;0.17;0.00;0.00;90.26
arm;10;2024-05-12 22:04:06 UTC;0;0.10;0.00;0.60;0.00;0.00;0.50;0.60;0.00;0.00;98.19
arm;10;2024-05-12 22:04:06 UTC;1;6.22;0.00;3.01;2.21;0.00;0.70;0.10;0.00;0.00;87.75
arm;10;2024-05-12 22:04:06 UTC;2;8.94;0.00;7.63;0.40;0.00;0.90;0.10;0.00;0.00;82.03
arm;10;2024-05-12 22:04:06 UTC;3;6.21;0.00;6.31;12.51;0.00;0.80;0.20;0.00;0.00;73.97
arm;10;2024-05-12 22:04:06 UTC;4;0.10;0.00;0.10;0.00;0.00;0.10;0.00;0.00;0.00;99.70
arm;10;2024-05-12 22:04:06 UTC;5;0.10;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.00;99.80
arm;13;2024-05-12 22:04:19 UTC;-1;3.00;0.00;1.86;40.12;0.00;0.32;0.08;0.00;0.00;54.62
arm;13;2024-05-12 22:04:19 UTC;0;0.31;0.00;1.46;66.23;0.00;0.38;0.31;0.00;0.00;31.31
arm;13;2024-05-12 22:04:19 UTC;1;5.77;0.00;2.31;6.31;0.00;0.38;0.08;0.00;0.00;85.14
arm;13;2024-05-12 22:04:19 UTC;2;4.60;0.00;1.07;61.53;0.00;0.31;0.00;0.00;0.00;32.49
arm;13;2024-05-12 22:04:19 UTC;3;2.39;0.00;2.85;83.65;0.00;0.62;0.08;0.00;0.00;10.41
arm;13;2024-05-12 22:04:19 UTC;4;1.15;0.00;0.84;23.08;0.00;0.08;0.00;0.00;0.00;74.85
arm;13;2024-05-12 22:04:19 UTC;5;3.77;0.00;2.61;0.00;0.00;0.15;0.00;0.00;0.00;93.47
arm;10;2024-05-12 22:04:29 UTC;-1;5.51;0.00;3.81;8.57;0.00;0.55;0.17;0.00;0.00;81.39
arm;10;2024-05-12 22:04:29 UTC;0;3.11;0.00;2.21;1.00;0.00;0.60;0.50;0.00;0.00;92.57
arm;10;2024-05-12 22:04:29 UTC;1;4.40;0.00;4.90;28.17;0.00;0.60;0.20;0.00;0.00;61.74
arm;10;2024-05-12 22:04:29 UTC;2;11.69;0.00;5.00;6.49;0.00;1.10;0.20;0.00;0.00;75.52
arm;10;2024-05-12 22:04:29 UTC;3;7.61;0.00;5.91;2.80;0.00;0.80;0.10;0.00;0.00;82.78
arm;10;2024-05-12 22:04:29 UTC;4;3.09;0.00;2.59;5.68;0.00;0.10;0.00;0.00;0.00;88.55
arm;10;2024-05-12 22:04:29 UTC;5;3.18;0.00;2.29;7.26;0.00;0.10;0.00;0.00;0.00;87.16
arm;10;2024-05-12 22:04:39 UTC;-1;1.00;0.00;0.95;38.80;0.00;0.22;0.07;0.00;0.00;58.97
arm;10;2024-05-12 22:04:39 UTC;0;2.50;0.00;2.00;8.18;0.00;0.40;0.30;0.00;0.00;86.63
arm;10;2024-05-12 22:04:39 UTC;1;2.10;0.00;1.40;84.23;0.00;0.20;0.00;0.00;0.00;12.08
arm;10;2024-05-12 22:04:39 UTC;2;0.40;0.00;0.90;73.60;0.00;0.40;0.00;0.00;0.00;24.70
arm;10;2024-05-12 22:04:39 UTC;3;0.90;0.00;1.20;9.20;0.00;0.30;0.10;0.00;0.00;88.30
arm;10;2024-05-12 22:04:39 UTC;4;0.10;0.00;0.20;57.57;0.00;0.00;0.00;0.00;0.00;42.13
arm;10;2024-05-12 22:04:39 UTC;5;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
arm;10;2024-05-12 22:04:49 UTC;-1;3.45;0.00;2.50;5.87;0.00;0.47;0.17;0.00;0.00;87.54
arm;10;2024-05-12 22:04:49 UTC;0;7.22;0.00;3.41;0.80;0.00;0.80;0.40;0.00;0.00;87.36
arm;10;2024-05-12 22:04:49 UTC;1;3.00;0.00;2.40;1.30;0.00;0.80;0.20;0.00;0.00;92.29
arm;10;2024-05-12 22:04:49 UTC;2;4.53;0.00;3.92;0.70;0.00;0.60;0.20;0.00;0.00;90.04
arm;10;2024-05-12 22:04:49 UTC;3;2.69;0.00;2.89;0.00;0.00;0.40;0.10;0.00;0.00;93.91
arm;10;2024-05-12 22:04:49 UTC;4;1.60;0.00;1.00;0.00;0.00;0.10;0.00;0.00;0.00;97.31
arm;10;2024-05-12 22:04:49 UTC;5;1.70;0.00;1.40;32.37;0.00;0.10;0.10;0.00;0.00;64.34
arm;10;2024-05-12 22:04:59 UTC;-1;2.73;0.00;3.20;1.43;0.00;0.45;0.13;0.00;0.00;92.05
arm;10;2024-05-12 22:04:59 UTC;0;3.51;0.00;3.21;0.00;0.00;0.90;0.60;0.00;0.00;91.78
arm;10;2024-05-12 22:04:59 UTC;1;11.63;0.00;10.23;7.82;0.00;0.90;0.10;0.00;0.00;69.31
arm;10;2024-05-12 22:04:59 UTC;2;1.00;0.00;3.30;0.80;0.00;0.50;0.10;0.00;0.00;94.30
arm;10;2024-05-12 22:04:59 UTC;3;0.10;0.00;2.30;0.00;0.00;0.30;0.00;0.00;0.00;97.29
arm;10;2024-05-12 22:04:59 UTC;4;0.20;0.00;0.20;0.00;0.00;0.10;0.00;0.00;0.00;99.50
arm;10;2024-05-12 22:04:59 UTC;5;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
arm;10;2024-05-12 22:05:09 UTC;-1;2.60;0.00;3.58;18.78;0.00;0.42;0.20;0.00;0.00;74.42
arm;10;2024-05-12 22:05:09 UTC;0;1.10;0.00;3.70;51.15;0.00;0.80;0.60;0.00;0.00;42.66
arm;10;2024-05-12 22:05:09 UTC;1;6.79;0.00;8.18;19.56;0.00;0.70;0.10;0.00;0.00;64.67
arm;10;2024-05-12 22:05:09 UTC;2;4.64;0.00;3.23;0.00;0.00;0.60;0.10;0.00;0.00;91.43
arm;10;2024-05-12 22:05:09 UTC;3;1.20;0.00;4.78;41.73;0.00;0.40;0.30;0.00;0.00;51.59
arm;10;2024-05-12 22:05:09 UTC;4;0.60;0.00;0.60;0.00;0.00;0.00;0.10;0.00;0.00;98.70
arm;10;2024-05-12 22:05:09 UTC;5;1.30;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;97.70
arm;12;2024-05-12 22:05:21 UTC;-1;1.95;0.00;2.25;16.50;0.00;0.36;0.10;0.00;0.00;78.84
arm;12;2024-05-12 22:05:21 UTC;0;4.32;0.00;3.54;3.54;0.00;0.61;0.43;0.00;0.00;87.55
arm;12;2024-05-12 22:05:21 UTC;1;0.35;0.00;2.85;28.00;0.00;0.61;0.09;0.00;0.00;68.11
arm;12;2024-05-12 22:05:21 UTC;2;2.15;0.00;2.32;16.27;0.00;0.52;0.09;0.00;0.00;78.66
arm;12;2024-05-12 22:05:21 UTC;3;3.01;0.00;3.27;1.12;0.00;0.26;0.00;0.00;0.00;92.33
arm;12;2024-05-12 22:05:21 UTC;4;0.17;0.00;0.26;36.80;0.00;0.09;0.00;0.00;0.00;62.68
arm;12;2024-05-12 22:05:21 UTC;5;1.72;0.00;1.29;13.22;0.00;0.09;0.00;0.00;0.00;83.69
arm;10;2024-05-12 22:05:31 UTC;-1;1.85;0.00;3.30;3.45;0.00;0.40;0.17;0.00;0.00;90.84
arm;10;2024-05-12 22:05:31 UTC;0;1.01;0.00;4.23;1.61;0.00;1.11;0.70;0.00;0.00;91.34
arm;10;2024-05-12 22:05:31 UTC;1;2.60;0.00;3.30;7.40;0.00;0.60;0.10;0.00;0.00;86.00
arm;10;2024-05-12 22:05:31 UTC;2;6.49;0.00;8.69;5.89;0.00;0.50;0.10;0.00;0.00;78.32
arm;10;2024-05-12 22:05:31 UTC;3;0.40;0.00;2.79;1.40;0.00;0.20;0.10;0.00;0.00;95.11
arm;10;2024-05-12 22:05:31 UTC;4;0.50;0.00;0.60;4.39;0.00;0.00;0.00;0.00;0.00;94.51
arm;10;2024-05-12 22:05:31 UTC;5;0.10;0.00;0.20;0.00;0.00;0.00;0.00;0.00;0.00;99.70
arm;10;2024-05-12 22:05:41 UTC;-1;3.81;0.00;3.23;4.47;0.00;0.50;0.17;0.00;0.00;87.83
arm;10;2024-05-12 22:05:41 UTC;0;0.30;0.00;2.30;0.10;0.00;0.70;0.60;0.00;0.00;96.00
arm;10;2024-05-12 22:05:41 UTC;1;4.68;0.00;6.67;23.98;0.00;0.80;0.20;0.00;0.00;63.68
arm;10;2024-05-12 22:05:41 UTC;2;6.15;0.00;6.65;2.78;0.00;0.60;0.00;0.00;0.00;83.83
arm;10;2024-05-12 22:05:41 UTC;3;11.69;0.00;3.17;0.00;0.00;0.79;0.20;0.00;0.00;84.14
arm;10;2024-05-12 22:05:41 UTC;4;0.00;0.00;0.50;0.00;0.00;0.10;0.00;0.00;0.00;99.40
arm;10;2024-05-12 22:05:41 UTC;5;0.00;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.00;99.90
arm;10;2024-05-12 22:05:51 UTC;-1;3.30;0.00;4.27;6.28;0.00;0.63;0.27;0.00;0.00;85.25
arm;10;2024-05-12 22:05:51 UTC;0;0.10;0.00;4.09;3.89;0.00;1.46;1.27;0.00;0.00;89.19
arm;10;2024-05-12 22:05:51 UTC;1;7.65;0.00;12.20;18.39;0.00;0.97;0.19;0.00;0.00;60.60
arm;10;2024-05-12 22:05:51 UTC;2;2.90;0.00;5.51;0.58;0.00;0.48;0.10;0.00;0.00;90.43
arm;10;2024-05-12 22:05:51 UTC;3;8.67;0.00;2.89;0.19;0.00;0.87;0.10;0.00;0.00;87.28
arm;10;2024-05-12 22:05:51 UTC;4;0.19;0.00;0.58;14.64;0.00;0.00;0.00;0.00;0.00;84.59
arm;10;2024-05-12 22:05:51 UTC;5;0.29;0.00;0.38;0.00;0.00;0.00;0.00;0.00;0.00;99.33
arm;12;2024-05-12 22:06:03 UTC;-1;2.81;0.00;3.74;9.16;0.00;0.57;0.29;0.00;0.00;83.44
arm;12;2024-05-12 22:06:03 UTC;0;0.09;0.00;2.67;9.55;0.00;1.03;0.95;0.00;0.00;85.71
arm;12;2024-05-12 22:06:03 UTC;1;1.90;0.00;3.97;14.83;0.00;0.43;0.17;0.00;0.00;78.71
arm;12;2024-05-12 22:06:03 UTC;2;4.91;0.00;2.93;5.60;0.00;0.86;0.17;0.00;0.00;85.53
arm;12;2024-05-12 22:06:03 UTC;3;5.32;0.00;7.38;16.91;0.00;0.77;0.26;0.00;0.00;69.36
arm;12;2024-05-12 22:06:03 UTC;4;2.40;0.00;2.48;7.45;0.00;0.17;0.09;0.00;0.00;87.41
arm;12;2024-05-12 22:06:03 UTC;5;2.22;0.00;2.99;0.68;0.00;0.17;0.09;0.00;0.00;93.85
arm;10;2024-05-12 22:06:13 UTC;-1;4.75;0.00;3.16;0.97;0.00;0.42;0.13;0.00;0.00;90.57
arm;10;2024-05-12 22:06:13 UTC;0;1.00;0.00;3.31;0.00;0.00;0.50;0.40;0.00;0.00;94.78
arm;10;2024-05-12 22:06:13 UTC;1;6.97;0.00;4.28;3.88;0.00;0.60;0.10;0.00;0.00;84.16
arm;10;2024-05-12 22:06:13 UTC;2;10.38;0.00;3.59;1.60;0.00;0.70;0.20;0.00;0.00;83.53
arm;10;2024-05-12 22:06:13 UTC;3;9.83;0.00;7.42;0.30;0.00;0.70;0.10;0.00;0.00;81.64
arm;10;2024-05-12 22:06:13 UTC;4;0.20;0.00;0.30;0.00;0.00;0.00;0.00;0.00;0.00;99.50
arm;10;2024-05-12 22:06:13 UTC;5;0.10;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.00;99.80
arm;14;2024-05-12 22:06:27 UTC;-1;4.68;1.48;3.48;23.71;0.00;0.49;0.23;0.00;0.00;65.92
arm;14;2024-05-12 22:06:27 UTC;0;2.55;0.15;4.51;10.91;0.00;0.87;0.73;0.00;0.00;80.29
arm;14;2024-05-12 22:06:27 UTC;1;5.96;0.58;4.15;36.44;0.00;0.51;0.22;0.00;0.00;52.15
arm;14;2024-05-12 22:06:27 UTC;2;4.04;1.23;3.32;45.57;0.00;0.65;0.14;0.00;0.00;45.06
arm;14;2024-05-12 22:06:27 UTC;3;7.93;0.29;4.97;3.68;0.00;0.65;0.14;0.00;0.00;82.34
arm;14;2024-05-12 22:06:27 UTC;4;3.17;5.18;1.73;43.38;0.00;0.22;0.07;0.00;0.00;46.26
arm;14;2024-05-12 22:06:27 UTC;5;4.41;1.45;2.24;2.17;0.00;0.07;0.07;0.00;0.00;89.58
arm;10;2024-05-12 22:06:37 UTC;-1;4.88;0.17;3.24;16.40;0.00;0.38;0.18;0.00;0.00;74.75
arm;10;2024-05-12 22:06:37 UTC;0;1.50;0.00;4.81;0.10;0.00;0.50;0.50;0.00;0.00;92.58
arm;10;2024-05-12 22:06:37 UTC;1;6.05;0.61;6.26;0.20;0.00;0.40;0.20;0.00;0.00;86.28
arm;10;2024-05-12 22:06:37 UTC;2;9.40;0.00;3.40;71.70;0.00;0.70;0.30;0.00;0.00;14.50
arm;10;2024-05-12 22:06:37 UTC;3;3.50;0.20;2.80;25.23;0.00;0.50;0.10;0.00;0.00;67.67
arm;10;2024-05-12 22:06:37 UTC;4;3.50;0.00;0.90;0.80;0.00;0.10;0.00;0.00;0.00;94.70
arm;10;2024-05-12 22:06:37 UTC;5;5.29;0.20;1.30;0.20;0.00;0.10;0.00;0.00;0.00;92.91
arm;10;2024-05-12 22:06:47 UTC;-1;4.29;0.48;3.35;15.64;0.00;0.42;0.20;0.00;0.00;75.62
arm;10;2024-05-12 22:06:47 UTC;0;0.10;0.20;4.72;3.11;0.00;0.50;0.50;0.00;0.00;90.86
arm;10;2024-05-12 22:06:47 UTC;1;7.28;0.40;7.28;3.84;0.00;0.61;0.20;0.00;0.00;80.38
arm;10;2024-05-12 22:06:47 UTC;2;1.00;1.80;4.01;62.32;0.00;0.60;0.40;0.00;0.00;29.86
arm;10;2024-05-12 22:06:47 UTC;3;12.87;0.00;3.07;0.00;0.00;0.59;0.10;0.00;0.00;83.37
arm;10;2024-05-12 22:06:47 UTC;4;4.00;0.10;0.70;1.80;0.00;0.10;0.00;0.00;0.00;93.30
arm;10;2024-05-12 22:06:47 UTC;5;0.40;0.40;0.40;22.83;0.00;0.10;0.00;0.00;0.00;75.87
arm;17;2024-05-12 22:07:05 UTC;-1;3.40;2.07;3.32;31.10;0.00;0.50;0.30;0.00;0.00;59.31
arm;17;2024-05-12 22:07:05 UTC;0;1.33;0.58;3.36;21.49;0.00;1.10;0.93;0.00;0.00;71.21
arm;17;2024-05-12 22:07:05 UTC;1;3.79;2.13;3.68;53.36;0.00;0.40;0.23;0.00;0.00;36.42
arm;17;2024-05-12 22:07:05 UTC;2;4.44;1.44;4.90;46.86;0.00;0.63;0.23;0.00;0.00;41.50
arm;17;2024-05-12 22:07:05 UTC;3;3.35;1.16;4.80;12.08;0.00;0.58;0.23;0.00;0.00;77.80
arm;17;2024-05-12 22:07:05 UTC;4;4.84;4.03;2.02;5.76;0.00;0.17;0.12;0.00;0.00;83.05
arm;17;2024-05-12 22:07:05 UTC;5;2.64;3.05;1.21;46.84;0.00;0.11;0.06;0.00;0.00;46.09
arm;10;2024-05-12 22:07:15 UTC;-1;5.74;0.02;5.36;6.94;0.00;0.70;0.48;0.00;0.00;80.75
arm;10;2024-05-12 22:07:15 UTC;0;3.20;0.00;6.99;30.27;0.00;1.40;1.10;0.00;0.00;57.04
arm;10;2024-05-12 22:07:15 UTC;1;3.02;0.00;5.34;4.93;0.00;0.91;0.40;0.00;0.00;85.40
arm;10;2024-05-12 22:07:15 UTC;2;4.11;0.10;5.51;3.31;0.00;0.50;0.40;0.00;0.00;86.07
arm;10;2024-05-12 22:07:15 UTC;3;4.01;0.00;4.81;0.80;0.00;0.70;0.60;0.00;0.00;89.07
arm;10;2024-05-12 22:07:15 UTC;4;11.86;0.00;5.88;1.20;0.00;0.40;0.20;0.00;0.00;80.46
arm;10;2024-05-12 22:07:15 UTC;5;8.21;0.00;3.60;1.10;0.00;0.30;0.20;0.00;0.00;86.59
arm;10;2024-05-12 22:07:25 UTC;-1;12.30;0.00;3.78;1.48;0.00;0.40;0.25;0.00;0.00;81.78
arm;10;2024-05-12 22:07:25 UTC;0;2.40;0.00;6.71;6.31;0.00;0.60;0.60;0.00;0.00;83.38
arm;10;2024-05-12 22:07:25 UTC;1;1.19;0.00;2.09;0.60;0.00;0.40;0.20;0.00;0.00;95.52
arm;10;2024-05-12 22:07:25 UTC;2;2.70;0.00;4.30;0.80;0.00;0.50;0.20;0.00;0.00;91.51
arm;10;2024-05-12 22:07:25 UTC;3;1.10;0.00;3.51;0.10;0.00;0.30;0.20;0.00;0.00;94.79
arm;10;2024-05-12 22:07:25 UTC;4;60.60;0.00;3.80;0.40;0.00;0.40;0.10;0.00;0.00;34.70
arm;10;2024-05-12 22:07:25 UTC;5;5.88;0.00;2.29;0.70;0.00;0.20;0.20;0.00;0.00;90.73
arm;10;2024-05-12 22:07:35 UTC;-1;5.35;0.02;2.86;9.57;0.00;0.67;0.43;0.00;0.00;81.10
arm;10;2024-05-12 22:07:35 UTC;0;0.00;0.10;3.63;39.42;0.00;1.41;1.51;0.00;0.00;53.93
arm;10;2024-05-12 22:07:35 UTC;1;3.00;0.00;4.10;6.51;0.00;0.80;0.30;0.00;0.00;85.29
arm;10;2024-05-12 22:07:35 UTC;2;1.71;0.00;2.11;8.64;0.00;0.80;0.20;0.00;0.00;86.53
arm;10;2024-05-12 22:07:35 UTC;3;2.10;0.00;1.40;0.10;0.00;0.40;0.40;0.00;0.00;95.60
arm;10;2024-05-12 22:07:35 UTC;4;18.84;0.00;3.61;1.10;0.00;0.40;0.10;0.00;0.00;75.95
arm;10;2024-05-12 22:07:35 UTC;5;6.39;0.00;2.30;1.90;0.00;0.20;0.10;0.00;0.00;89.11
arm;10;2024-05-12 22:07:45 UTC;-1;13.87;0.00;6.82;3.26;0.00;0.70;0.42;0.00;0.00;74.93
arm;10;2024-05-12 22:07:45 UTC;0;4.13;0.00;6.15;4.54;0.00;1.11;0.81;0.00;0.00;83.27
arm;10;2024-05-12 22:07:45 UTC;1;7.72;0.00;5.01;0.90;0.00;0.50;0.30;0.00;0.00;85.57
arm;10;2024-05-12 22:07:45 UTC;2;8.53;0.00;5.92;12.55;0.00;0.80;0.30;0.00;0.00;71.89
arm;10;2024-05-12 22:07:45 UTC;3;5.92;0.00;6.42;0.50;0.00;0.90;0.60;0.00;0.00;85.66
arm;10;2024-05-12 22:07:45 UTC;4;33.23;0.00;9.21;0.30;0.00;0.60;0.30;0.00;0.00;56.36
arm;10;2024-05-12 22:07:45 UTC;5;23.57;0.00;8.22;0.80;0.00;0.30;0.20;0.00;0.00;66.90
arm;10;2024-05-12 22:07:55 UTC;-1;8.70;0.00;5.41;5.71;0.00;0.62;0.37;0.00;0.00;79.19
arm;10;2024-05-12 22:07:55 UTC;0;2.92;0.00;5.73;0.91;0.00;1.21;0.91;0.00;0.00;88.33
arm;10;2024-05-12 22:07:55 UTC;1;7.69;0.00;4.80;0.50;0.00;0.60;0.40;0.00;0.00;86.01
arm;10;2024-05-12 22:07:55 UTC;2;5.16;0.00;6.65;29.00;0.00;0.60;0.30;0.00;0.00;58.29
arm;10;2024-05-12 22:07:55 UTC;3;5.30;0.00;5.00;0.30;0.00;0.60;0.30;0.00;0.00;88.50
arm;10;2024-05-12 22:07:55 UTC;4;18.64;0.00;5.41;2.30;0.00;0.40;0.10;0.00;0.00;73.15
arm;10;2024-05-12 22:07:55 UTC;5;12.46;0.00;4.89;1.10;0.00;0.30;0.20;0.00;0.00;81.06
arm;10;2024-05-12 22:08:05 UTC;-1;8.84;0.00;5.23;6.06;0.00;0.67;0.40;0.00;0.00;78.80
arm;10;2024-05-12 22:08:05 UTC;0;1.81;0.00;5.34;8.57;0.00;1.41;1.11;0.00;0.00;81.75
arm;10;2024-05-12 22:08:05 UTC;1;7.50;0.00;7.40;4.40;0.00;0.80;0.30;0.00;0.00;79.60
arm;10;2024-05-12 22:08:05 UTC;2;4.62;0.00;3.92;21.69;0.00;0.80;0.40;0.00;0.00;68.57
arm;10;2024-05-12 22:08:05 UTC;3;4.30;0.00;4.50;0.00;0.00;0.40;0.30;0.00;0.00;90.51
arm;10;2024-05-12 22:08:05 UTC;4;24.62;0.00;6.51;1.50;0.00;0.40;0.20;0.00;0.00;66.77
arm;10;2024-05-12 22:08:05 UTC;5;10.11;0.00;3.70;0.30;0.00;0.20;0.10;0.00;0.00;85.59
arm;10;2024-05-12 22:08:15 UTC;-1;11.30;0.00;3.27;4.71;0.00;0.60;0.25;0.00;0.00;79.86
arm;10;2024-05-12 22:08:15 UTC;0;2.52;0.00;3.03;6.96;0.00;1.01;0.71;0.00;0.00;85.77
arm;10;2024-05-12 22:08:15 UTC;1;2.84;0.00;4.56;1.01;0.00;1.12;0.20;0.00;0.00;90.26
arm;10;2024-05-12 22:08:15 UTC;2;5.84;0.00;3.42;11.78;0.00;0.60;0.20;0.00;0.00;78.15
arm;10;2024-05-12 22:08:15 UTC;3;4.81;0.00;1.71;5.12;0.00;0.40;0.20;0.00;0.00;87.76
arm;10;2024-05-12 22:08:15 UTC;4;23.94;0.00;4.23;2.21;0.00;0.30;0.10;0.00;0.00;69.22
arm;10;2024-05-12 22:08:15 UTC;5;27.64;0.00;2.69;1.20;0.00;0.20;0.10;0.00;0.00;68.16
arm;10;2024-05-12 22:08:25 UTC;-1;5.85;0.00;4.16;7.46;0.00;0.62;0.43;0.00;0.00;81.48
arm;10;2024-05-12 22:08:25 UTC;0;1.20;0.00;4.89;1.30;0.00;1.40;1.60;0.00;0.00;89.62
arm;10;2024-05-12 22:08:25 UTC;1;4.59;0.00;5.49;15.17;0.00;0.60;0.30;0.00;0.00;73.85
arm;10;2024-05-12 22:08:25 UTC;2;7.44;0.00;5.23;19.32;0.00;0.50;0.20;0.00;0.00;67.30
arm;10;2024-05-12 22:08:25 UTC;3;2.60;0.00;3.20;3.90;0.00;0.60;0.30;0.00;0.00;89.39
arm;10;2024-05-12 22:08:25 UTC;4;11.22;0.00;3.97;3.77;0.00;0.30;0.10;0.00;0.00;80.64
arm;10;2024-05-12 22:08:25 UTC;5;8.01;0.00;2.20;1.40;0.00;0.30;0.10;0.00;0.00;87.99
arm;10;2024-05-12 22:08:35 UTC;-1;1.63;3.78;2.52;22.72;0.00;0.22;0.12;0.00;0.00;69.02
arm;10;2024-05-12 22:08:35 UTC;0;1.50;0.00;1.70;0.00;0.00;0.30;0.30;0.00;0.00;96.19
arm;10;2024-05-12 22:08:35 UTC;1;1.99;0.30;3.48;47.76;0.00;0.30;0.10;0.00;0.00;46.07
arm;10;2024-05-12 22:08:35 UTC;2;1.40;0.00;1.40;0.00;0.00;0.30;0.10;0.00;0.00;96.80
arm;10;2024-05-12 22:08:35 UTC;3;0.20;0.00;0.80;46.95;0.00;0.10;0.10;0.00;0.00;51.85
arm;10;2024-05-12 22:08:35 UTC;4;3.10;6.11;3.90;41.24;0.00;0.10;0.10;0.00;0.00;45.45
arm;10;2024-05-12 22:08:35 UTC;5;1.60;16.27;3.79;0.30;0.00;0.20;0.00;0.00;0.00;77.84
arm;10;2024-05-12 22:08:45 UTC;-1;0.18;6.01;1.15;22.24;0.00;0.32;0.15;0.00;0.00;69.95
arm;10;2024-05-12 22:08:45 UTC;0;0.00;0.50;0.60;14.49;0.00;0.50;0.60;0.00;0.00;83.32
arm;10;2024-05-12 22:08:45 UTC;1;0.00;0.00;1.21;50.66;0.00;0.50;0.00;0.00;0.00;47.63
arm;10;2024-05-12 22:08:45 UTC;2;0.90;1.40;1.40;11.58;0.00;0.30;0.10;0.00;0.00;84.33
arm;10;2024-05-12 22:08:45 UTC;3;0.10;0.10;1.30;22.53;0.00;0.20;0.10;0.00;0.00;75.67
arm;10;2024-05-12 22:08:45 UTC;4;0.10;31.27;1.89;31.77;0.00;0.30;0.00;0.00;0.00;34.66
arm;10;2024-05-12 22:08:45 UTC;5;0.00;2.69;0.50;2.69;0.00;0.10;0.10;0.00;0.00;93.91
arm;10;2024-05-12 22:08:55 UTC;-1;0.88;7.22;1.23;0.17;0.00;0.20;0.10;0.00;0.00;90.20
arm;10;2024-05-12 22:08:55 UTC;0;1.40;0.10;0.90;0.00;0.00;0.40;0.30;0.00;0.00;96.90
arm;10;2024-05-12 22:08:55 UTC;1;0.60;0.00;0.20;0.70;0.00;0.10;0.10;0.00;0.00;98.30
arm;10;2024-05-12 22:08:55 UTC;2;1.30;0.00;0.50;0.00;0.00;0.10;0.10;0.00;0.00;98.00
arm;10;2024-05-12 22:08:55 UTC;3;0.30;0.00;0.60;0.00;0.00;0.20;0.10;0.00;0.00;98.80
