gen-r5c;-1;2024-05-11 21:02:39 UTC;LINUX-RESTART	(4 CPU)
# hostname;interval;timestamp;CPU;%usr;%nice;%sys;%iowait;%steal;%irq;%soft;%guest;%gnice;%idle
gen-r5c;10;2024-05-11 21:16:43 UTC;0.00;0.00
gen-r5c;10;2024-05-11 21:16:53 UTC;0.00;0.00
gen-r5c;10;2024-05-11 21:17:04 UTC;0.00;0.00
gen-r5c;10;2024-05-11 21:17:14 UTC;0.00;0.00
gen-r5c;10;2024-05-11 21:17:24 UTC;0.00;0.00
gen-r5c;10;2024-05-11 21:17:34 UTC;0.00;0.00
gen-r5c;10;2024-05-11 21:17:44 UTC;0.00;0.00
gen-r5c;10;2024-05-11 21:17:54 UTC;0.00;0.00
gen-r5c;10;2024-05-11 21:18:04 UTC;0.00;0.00
gen-r5c;10;2024-05-11 21:18:14 UTC;0.00;0.00
gen-r5c;10;2024-05-11 21:18:24 UTC;0.00;0.00
gen-r5c;10;2024-05-11 21:18:34 UTC;0.00;0.00
gen-r5c;10;2024-05-11 21:18:44 UTC;0.00;0.00
gen-r5c;10;2024-05-11 21:18:54 UTC;0.00;0.00
gen-r5c;10;2024-05-11 21:19:04 UTC;0.00;0.00
gen-r5c;10;2024-05-11 21:19:15 UTC;0.00;0.00
gen-r5c;10;2024-05-11 21:19:25 UTC;0.00;0.00
gen-r5c;10;2024-05-11 21:19:35 UTC;0.00;0.00
gen-r5c;10;2024-05-11 21:19:45 UTC;0.00;0.00
gen-r5c;10;2024-05-11 21:19:55 UTC;0.00;0.00
# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
gen-r5c;10;2024-05-11 21:02:49 UTC;0.00;3.59;36.19;0.00;38.88;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:02:59 UTC;0.00;3.59;506.38;0.00;73.98;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:03:09 UTC;0.00;6.38;2047.86;0.00;328.51;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:03:19 UTC;0.00;10.76;1395.42;0.00;426.79;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:03:29 UTC;0.00;375.27;9079.76;0.00;6186.64;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:03:40 UTC;0.00;1.60;9888.83;0.00;6072.98;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:03:50 UTC;0.00;3.59;10752.04;0.00;6873.58;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:04:00 UTC;0.00;205.38;7151.05;0.00;5180.06;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:04:10 UTC;0.00;234.83;27591.14;0.00;21822.09;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:04:20 UTC;0.00;52.09;37612.23;0.00;31202.58;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:04:30 UTC;0.00;1698.71;37215.02;0.00;31527.46;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:04:40 UTC;0.00;264.54;38903.59;0.00;32156.08;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:04:50 UTC;0.00;131.34;45058.01;0.00;37023.08;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:05:00 UTC;321.19;602.19;40571.14;0.20;32612.34;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:05:10 UTC;19.84;391.67;38762.70;0.00;31976.39;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:05:20 UTC;1.59;158.49;39974.58;0.00;32768.72;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:05:30 UTC;0.00;135.45;41157.50;0.00;33568.12;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:05:40 UTC;0.40;176.72;39508.36;0.00;32807.76;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:05:50 UTC;5.96;157.46;40674.16;0.00;33344.53;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:06:00 UTC;3.18;163.02;40569.09;0.00;32995.53;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:06:10 UTC;0.00;156.90;36412.51;0.00;30059.09;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:06:20 UTC;0.00;148.81;38642.86;0.00;31949.01;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:06:30 UTC;0.00;147.22;37086.51;0.00;30535.81;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:06:41 UTC;0.40;134.93;37649.35;0.00;31980.50;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:06:51 UTC;0.00;164.29;37331.65;0.00;30124.70;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:07:01 UTC;2009.14;143.79;37807.94;17.58;31167.13;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:07:11 UTC;0.00;152.14;38945.58;0.00;32150.25;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:07:21 UTC;0.00;171.37;39067.59;0.00;31967.99;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:07:31 UTC;0.00;148.86;38813.93;0.00;31800.20;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:07:41 UTC;0.00;149.60;38894.35;0.00;31463.00;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:07:51 UTC;0.00;152.38;38637.40;0.00;32624.21;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:08:01 UTC;0.40;168.76;39011.04;0.00;31848.26;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:08:11 UTC;0.00;149.25;38662.49;0.00;31546.57;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:08:21 UTC;0.00;154.67;38949.40;0.00;32325.45;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:08:31 UTC;0.00;164.29;37256.35;0.00;30477.68;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:08:41 UTC;0.00;150.94;39068.62;0.00;32083.61;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:08:51 UTC;0.00;156.26;39105.27;0.00;32395.73;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:09:01 UTC;0.00;134.13;32359.40;0.00;27146.17;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:09:11 UTC;13.56;60.22;17415.15;0.20;13930.11;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:09:22 UTC;0.00;82.55;20705.88;0.00;16515.15;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:09:32 UTC;0.00;58.17;20215.64;0.00;16593.13;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:09:42 UTC;0.00;15.14;20778.59;0.00;17038.55;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:09:52 UTC;0.00;10.36;18689.04;0.00;15758.47;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:10:02 UTC;0.00;41.43;20664.44;0.00;16477.69;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:10:12 UTC;5.58;187.65;20678.88;0.00;17225.60;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:10:22 UTC;0.40;23.11;20666.83;0.00;16995.02;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:10:32 UTC;0.00;10.36;20782.57;0.00;17095.02;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:10:42 UTC;0.00;13.55;20706.18;0.00;17008.67;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:10:52 UTC;0.00;70.19;20489.23;0.00;16565.60;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:11:02 UTC;0.00;57.77;20505.98;0.00;17028.39;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:11:12 UTC;1.20;150.35;20697.91;0.00;17003.19;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:11:22 UTC;0.00;19.12;20633.47;0.00;17099.80;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:11:32 UTC;0.00;15.94;20604.68;0.00;16996.22;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:11:42 UTC;0.00;30.71;20439.88;0.00;17020.54;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:11:52 UTC;0.00;126.29;20709.06;0.00;16447.81;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:02 UTC;0.00;15.14;20700.30;0.00;17475.40;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:12 UTC;0.00;40.28;20751.25;0.00;16690.73;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:22 UTC;0.00;15.54;20703.98;0.00;16995.72;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:32 UTC;0.00;76.89;20614.84;0.00;16923.11;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:42 UTC;0.40;141.83;20501.49;0.00;17110.96;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:12:52 UTC;0.00;13.16;20702.79;0.00;16969.39;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:13:02 UTC;0.00;12.75;20751.79;0.00;17185.06;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:13:12 UTC;0.00;21.54;20705.38;0.00;17021.24;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:13:22 UTC;0.00;52.64;20810.97;0.00;16518.74;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:13:32 UTC;0.00;48.61;20708.27;0.00;17105.48;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:13:42 UTC;0.00;46.22;20681.87;0.00;16917.73;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:13:53 UTC;0.00;43.03;20493.53;0.00;16998.01;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:14:03 UTC;0.00;131.61;20461.42;0.00;17057.03;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:14:13 UTC;0.00;84.95;20059.12;0.00;16498.31;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:14:23 UTC;0.00;88.84;20588.65;0.00;16863.75;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:14:33 UTC;0.00;21.93;20756.13;0.00;17040.78;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:14:43 UTC;0.00;61.63;20502.58;0.00;15936.58;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:14:53 UTC;0.00;62.09;20642.79;0.00;17701.69;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:15:03 UTC;0.00;17.53;20508.47;0.00;16958.07;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:15:13 UTC;0.00;6.37;20217.03;0.00;16798.80;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:15:23 UTC;0.00;16.75;20602.09;0.00;16840.38;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:15:33 UTC;0.00;137.99;18365.10;0.00;15397.81;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:15:43 UTC;0.00;74.18;5654.24;0.00;1927.12;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:15:53 UTC;0.00;13.12;7257.26;0.00;5279.92;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:16:03 UTC;0.00;7.54;3766.67;0.00;1595.04;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:16:13 UTC;0.00;15.08;2951.59;0.00;2326.29;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:16:23 UTC;0.00;1265.08;5804.37;0.00;3872.42;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:16:33 UTC;0.00;15.87;1287.10;0.00;119.25;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:16:43 UTC;0.00;5.95;2813.89;0.00;4656.75;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:16:53 UTC;0.00;40.52;2759.29;0.00;5612.02;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:17:04 UTC;33.33;72.62;2596.03;0.20;2676.98;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:17:14 UTC;0.00;43.25;1815.87;0.00;1482.24;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:17:24 UTC;12.71;44.09;2624.73;0.00;1539.82;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:17:34 UTC;0.00;32.14;2420.93;0.00;3491.17;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:17:44 UTC;0.00;28.17;3126.59;0.00;2764.88;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:17:54 UTC;0.00;34.56;2650.05;0.00;2598.01;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:18:04 UTC;6.75;22.62;2242.86;0.00;1394.64;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:18:14 UTC;0.00;59.52;2096.73;0.00;1756.15;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:18:24 UTC;0.00;37.30;3663.59;0.00;4260.62;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:18:34 UTC;0.00;19.86;1959.58;0.00;1454.72;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:18:44 UTC;0.00;95.24;2942.96;0.00;2562.50;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:18:54 UTC;0.00;36.11;2338.49;0.00;2113.10;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:19:04 UTC;0.00;6.36;3636.15;0.00;4206.16;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:19:15 UTC;0.00;6.75;4065.18;0.00;1349.60;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:19:25 UTC;0.00;24.60;2460.22;0.00;2665.87;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:19:35 UTC;0.00;48.41;1321.13;0.00;91.47;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:19:45 UTC;0.00;87.56;1282.19;0.00;3845.97;0.00;0.00;0.00;0.00
gen-r5c;10;2024-05-11 21:19:55 UTC;15.95;23.93;2976.97;0.00;6992.12;0.00;0.00;0.00;0.00
# hostname;interval;timestamp;tps;rtps;wtps;dtps;bread/s;bwrtn/s;bdscd/s
gen-r5c;10;2024-05-11 21:02:49 UTC;0.20;0.00;0.20;0.00;0.00;7.18;0.00
gen-r5c;10;2024-05-11 21:02:59 UTC;0.70;0.00;0.70;0.00;0.00;7.18;0.00
gen-r5c;10;2024-05-11 21:03:09 UTC;0.20;0.00;0.20;0.00;0.00;12.76;0.00
gen-r5c;10;2024-05-11 21:03:19 UTC;1.79;0.00;1.79;0.00;0.00;21.51;0.00
gen-r5c;10;2024-05-11 21:03:29 UTC;10.57;0.00;10.57;0.00;0.00;750.55;0.00
gen-r5c;10;2024-05-11 21:03:40 UTC;0.30;0.00;0.30;0.00;0.00;3.19;0.00
gen-r5c;10;2024-05-11 21:03:50 UTC;0.20;0.00;0.20;0.00;0.00;7.18;0.00
gen-r5c;10;2024-05-11 21:04:00 UTC;1.50;0.00;1.50;0.00;0.00;410.77;0.00
gen-r5c;10;2024-05-11 21:04:10 UTC;22.59;0.00;22.59;0.00;0.00;469.65;0.00
gen-r5c;10;2024-05-11 21:04:20 UTC;5.96;0.00;5.96;0.00;0.00;104.17;0.00
gen-r5c;10;2024-05-11 21:04:30 UTC;9.45;0.00;9.45;0.00;0.00;3397.41;0.00
gen-r5c;10;2024-05-11 21:04:40 UTC;23.90;0.00;23.90;0.00;0.00;529.08;0.00
gen-r5c;10;2024-05-11 21:04:50 UTC;18.71;0.00;18.71;0.00;0.00;262.69;0.00
gen-r5c;10;2024-05-11 21:05:00 UTC;29.25;7.46;21.79;0.00;642.39;1204.38;0.00
gen-r5c;10;2024-05-11 21:05:10 UTC;23.61;0.60;23.02;0.00;39.68;783.33;0.00
gen-r5c;10;2024-05-11 21:05:20 UTC;24.83;0.20;24.63;0.00;3.18;316.98;0.00
gen-r5c;10;2024-05-11 21:05:30 UTC;23.04;0.00;23.04;0.00;0.00;270.90;0.00
gen-r5c;10;2024-05-11 21:05:40 UTC;26.07;0.10;25.97;0.00;0.80;353.43;0.00
gen-r5c;10;2024-05-11 21:05:50 UTC;24.45;0.50;23.96;0.00;11.93;314.91;0.00
gen-r5c;10;2024-05-11 21:06:00 UTC;24.55;0.20;24.35;0.00;6.36;326.04;0.00
gen-r5c;10;2024-05-11 21:06:10 UTC;22.24;0.00;22.24;0.00;0.00;313.80;0.00
gen-r5c;10;2024-05-11 21:06:20 UTC;21.53;0.00;21.53;0.00;0.00;297.62;0.00
gen-r5c;10;2024-05-11 21:06:30 UTC;22.22;0.00;22.22;0.00;0.00;294.44;0.00
gen-r5c;10;2024-05-11 21:06:41 UTC;19.80;0.10;19.70;0.00;0.80;269.85;0.00
gen-r5c;10;2024-05-11 21:06:51 UTC;23.41;0.00;23.41;0.00;0.00;328.57;0.00
gen-r5c;10;2024-05-11 21:07:01 UTC;42.90;20.75;22.14;0.00;4018.27;287.59;0.00
gen-r5c;10;2024-05-11 21:07:11 UTC;23.24;0.00;23.24;0.00;0.00;304.27;0.00
gen-r5c;10;2024-05-11 21:07:21 UTC;25.05;0.00;25.05;0.00;0.00;342.74;0.00
gen-r5c;10;2024-05-11 21:07:31 UTC;23.08;0.00;23.08;0.00;0.00;297.71;0.00
gen-r5c;10;2024-05-11 21:07:41 UTC;22.22;0.00;22.22;0.00;0.00;299.21;0.00
gen-r5c;10;2024-05-11 21:07:51 UTC;23.21;0.00;23.21;0.00;0.00;304.76;0.00
gen-r5c;10;2024-05-11 21:08:01 UTC;24.18;0.10;24.08;0.00;0.80;337.51;0.00
gen-r5c;10;2024-05-11 21:08:11 UTC;22.89;0.00;22.89;0.00;0.00;298.51;0.00
gen-r5c;10;2024-05-11 21:08:21 UTC;23.16;0.00;23.16;0.00;0.00;309.34;0.00
gen-r5c;10;2024-05-11 21:08:31 UTC;22.62;0.00;22.62;0.00;0.00;328.57;0.00
gen-r5c;10;2024-05-11 21:08:41 UTC;23.14;0.00;23.14;0.00;0.00;298.71;0.00
gen-r5c;10;2024-05-11 21:08:51 UTC;23.76;0.00;23.76;0.00;0.00;315.71;0.00
gen-r5c;10;2024-05-11 21:09:01 UTC;18.61;0.00;18.61;0.00;0.00;268.26;0.00
gen-r5c;10;2024-05-11 21:09:11 UTC;2.39;0.20;2.19;0.00;27.12;120.44;0.00
gen-r5c;10;2024-05-11 21:09:22 UTC;2.79;0.00;2.79;0.00;0.00;165.10;0.00
gen-r5c;10;2024-05-11 21:09:32 UTC;1.89;0.00;1.89;0.00;0.00;116.33;0.00
gen-r5c;10;2024-05-11 21:09:42 UTC;1.00;0.00;1.00;0.00;0.00;30.28;0.00
gen-r5c;10;2024-05-11 21:09:52 UTC;0.40;0.00;0.40;0.00;0.00;20.72;0.00
gen-r5c;10;2024-05-11 21:10:02 UTC;0.80;0.00;0.80;0.00;0.00;82.87;0.00
gen-r5c;10;2024-05-11 21:10:12 UTC;1.99;0.10;1.89;0.00;11.16;375.30;0.00
gen-r5c;10;2024-05-11 21:10:22 UTC;1.89;0.10;1.79;0.00;0.80;46.22;0.00
gen-r5c;10;2024-05-11 21:10:32 UTC;0.40;0.00;0.40;0.00;0.00;20.72;0.00
gen-r5c;10;2024-05-11 21:10:42 UTC;0.60;0.00;0.60;0.00;0.00;27.09;0.00
gen-r5c;10;2024-05-11 21:10:52 UTC;2.79;0.00;2.79;0.00;0.00;140.38;0.00
gen-r5c;10;2024-05-11 21:11:02 UTC;1.69;0.00;1.69;0.00;0.00;115.54;0.00
gen-r5c;10;2024-05-11 21:11:12 UTC;3.09;0.20;2.89;0.00;2.39;300.70;0.00
gen-r5c;10;2024-05-11 21:11:22 UTC;1.69;0.00;1.69;0.00;0.00;38.25;0.00
gen-r5c;10;2024-05-11 21:11:32 UTC;1.29;0.00;1.29;0.00;0.00;31.87;0.00
gen-r5c;10;2024-05-11 21:11:42 UTC;0.50;0.00;0.50;0.00;0.00;61.42;0.00
gen-r5c;10;2024-05-11 21:11:52 UTC;1.29;0.00;1.29;0.00;0.00;252.59;0.00
gen-r5c;10;2024-05-11 21:12:02 UTC;0.40;0.00;0.40;0.00;0.00;30.28;0.00
gen-r5c;10;2024-05-11 21:12:12 UTC;5.28;0.00;5.28;0.00;0.00;80.56;0.00
gen-r5c;10;2024-05-11 21:12:22 UTC;1.39;0.00;1.39;0.00;0.00;31.08;0.00
gen-r5c;10;2024-05-11 21:12:32 UTC;3.49;0.00;3.49;0.00;0.00;153.78;0.00
gen-r5c;10;2024-05-11 21:12:42 UTC;3.19;0.10;3.09;0.00;0.80;283.67;0.00
gen-r5c;10;2024-05-11 21:12:52 UTC;0.70;0.00;0.70;0.00;0.00;26.32;0.00
gen-r5c;10;2024-05-11 21:13:02 UTC;1.10;0.00;1.10;0.00;0.00;25.50;0.00
gen-r5c;10;2024-05-11 21:13:12 UTC;1.60;0.00;1.60;0.00;0.00;43.07;0.00
gen-r5c;10;2024-05-11 21:13:22 UTC;2.09;0.00;2.09;0.00;0.00;105.28;0.00
gen-r5c;10;2024-05-11 21:13:32 UTC;1.79;0.00;1.79;0.00;0.00;97.21;0.00
gen-r5c;10;2024-05-11 21:13:42 UTC;1.69;0.00;1.69;0.00;0.00;92.43;0.00
gen-r5c;10;2024-05-11 21:13:53 UTC;1.59;0.00;1.59;0.00;0.00;86.06;0.00
gen-r5c;10;2024-05-11 21:14:03 UTC;2.59;0.00;2.59;0.00;0.00;263.21;0.00
gen-r5c;10;2024-05-11 21:14:13 UTC;2.99;0.00;2.99;0.00;0.00;169.89;0.00
gen-r5c;10;2024-05-11 21:14:23 UTC;2.19;0.00;2.19;0.00;0.00;177.69;0.00
gen-r5c;10;2024-05-11 21:14:33 UTC;2.49;0.00;2.49;0.00;0.00;43.87;0.00
gen-r5c;10;2024-05-11 21:14:43 UTC;1.19;0.00;1.19;0.00;0.00;123.26;0.00
gen-r5c;10;2024-05-11 21:14:53 UTC;1.99;0.00;1.99;0.00;0.00;124.18;0.00
gen-r5c;10;2024-05-11 21:15:03 UTC;2.19;0.00;2.19;0.00;0.00;35.06;0.00
gen-r5c;10;2024-05-11 21:15:13 UTC;0.40;0.00;0.40;0.00;0.00;12.75;0.00
gen-r5c;10;2024-05-11 21:15:23 UTC;1.10;0.00;1.10;0.00;0.00;33.50;0.00
gen-r5c;10;2024-05-11 21:15:33 UTC;3.29;0.00;3.29;0.00;0.00;275.97;0.00
gen-r5c;10;2024-05-11 21:15:43 UTC;1.89;0.00;1.89;0.00;0.00;148.35;0.00
gen-r5c;10;2024-05-11 21:15:53 UTC;0.89;0.00;0.89;0.00;0.00;26.24;0.00
gen-r5c;10;2024-05-11 21:16:03 UTC;1.09;0.00;1.09;0.00;0.00;15.08;0.00
gen-r5c;10;2024-05-11 21:16:13 UTC;0.99;0.00;0.99;0.00;0.00;30.16;0.00
gen-r5c;10;2024-05-11 21:16:23 UTC;4.27;0.00;4.27;0.00;0.00;2530.16;0.00
gen-r5c;10;2024-05-11 21:16:33 UTC;1.39;0.00;1.39;0.00;0.00;31.75;0.00
gen-r5c;10;2024-05-11 21:16:43 UTC;0.20;0.00;0.20;0.00;0.00;11.90;0.00
gen-r5c;10;2024-05-11 21:16:53 UTC;1.39;0.00;1.39;0.00;0.00;81.03;0.00
gen-r5c;10;2024-05-11 21:17:04 UTC;1.79;0.60;1.19;0.00;66.67;145.24;0.00
gen-r5c;10;2024-05-11 21:17:14 UTC;1.59;0.00;1.59;0.00;0.00;86.51;0.00
gen-r5c;10;2024-05-11 21:17:24 UTC;0.79;0.10;0.70;0.00;25.42;88.18;0.00
gen-r5c;10;2024-05-11 21:17:34 UTC;1.59;0.00;1.59;0.00;0.00;64.29;0.00
gen-r5c;10;2024-05-11 21:17:44 UTC;1.29;0.00;1.29;0.00;0.00;56.35;0.00
gen-r5c;10;2024-05-11 21:17:54 UTC;1.19;0.00;1.19;0.00;0.00;69.12;0.00
gen-r5c;10;2024-05-11 21:18:04 UTC;0.89;0.10;0.79;0.00;13.49;45.24;0.00
gen-r5c;10;2024-05-11 21:18:14 UTC;1.69;0.00;1.69;0.00;0.00;119.05;0.00
gen-r5c;10;2024-05-11 21:18:24 UTC;1.09;0.00;1.09;0.00;0.00;74.60;0.00
gen-r5c;10;2024-05-11 21:18:34 UTC;0.30;0.00;0.30;0.00;0.00;39.72;0.00
gen-r5c;10;2024-05-11 21:18:44 UTC;1.09;0.00;1.09;0.00;0.00;190.48;0.00
gen-r5c;10;2024-05-11 21:18:54 UTC;1.88;0.00;1.88;0.00;0.00;72.22;0.00
gen-r5c;10;2024-05-11 21:19:04 UTC;0.20;0.00;0.20;0.00;0.00;12.71;0.00
gen-r5c;10;2024-05-11 21:19:15 UTC;0.40;0.00;0.40;0.00;0.00;13.49;0.00
gen-r5c;10;2024-05-11 21:19:25 UTC;0.89;0.00;0.89;0.00;0.00;49.21;0.00
gen-r5c;10;2024-05-11 21:19:35 UTC;0.89;0.00;0.89;0.00;0.00;96.83;0.00
gen-r5c;10;2024-05-11 21:19:45 UTC;2.29;0.00;2.29;0.00;0.00;175.12;0.00
gen-r5c;10;2024-05-11 21:19:55 UTC;1.99;0.70;1.30;0.00;31.90;47.86;0.00
# hostname;interval;timestamp;kbmemfree;kbavail;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty;kbanonpg;kbslab;kbkstack;kbpgtbl;kbvmused
gen-r5c;10;2024-05-11 21:02:49 UTC;3192764;3626708;53332;1.40;172600;233020;27428;0.46;142924;268348;32;15416;159648;1984;1548;8772
gen-r5c;10;2024-05-11 21:02:59 UTC;3173360;3607316;72732;1.91;172608;233024;45420;0.77;158980;268360;12;31492;159640;2000;1652;8820
gen-r5c;10;2024-05-11 21:03:09 UTC;3135308;3569272;110692;2.90;172612;233024;84172;1.42;197348;268368;52;69804;159728;2000;1744;8804
gen-r5c;10;2024-05-11 21:03:19 UTC;3113092;3547072;132704;3.48;172624;233024;113520;1.92;223748;268384;8;96196;159920;2096;1988;8940
gen-r5c;10;2024-05-11 21:03:29 UTC;3121688;3538220;141528;3.71;172640;217112;116040;1.96;226948;252488;148;99284;158396;2144;1984;8972
gen-r5c;10;2024-05-11 21:03:40 UTC;3116580;3533116;146676;3.85;172644;217112;118668;2.01;226912;252492;148;99380;158352;2160;2040;9004
gen-r5c;10;2024-05-11 21:03:50 UTC;3121232;3537900;141904;3.72;172652;217236;119780;2.03;226676;252624;272;99328;158340;2208;2104;9036
gen-r5c;10;2024-05-11 21:04:00 UTC;3081872;3514808;164908;4.33;172664;232336;130216;2.20;234048;267736;16792;106672;159584;2192;2164;9052
gen-r5c;10;2024-05-11 21:04:10 UTC;3038800;3471880;207244;5.44;172680;232444;162760;2.75;255460;267860;15284;127948;160196;2560;3352;9452
gen-r5c;10;2024-05-11 21:04:20 UTC;3048736;3482052;197324;5.18;172688;232584;169260;2.86;259932;268008;15472;125756;160032;2440;3032;9244
