arm;-1;2024-05-12 14:36:30;LINUX-RESTART	(6 CPU)
# hostname;interval;timestamp;CPU;%usr;%nice;%sys;%iowait;%steal;%irq;%soft;%guest;%gnice;%idle
arm;10;2024-05-12 14:48:52;-1;5.20;0.69;2.68;1.51;0.00;0.85;1.91;0.00;0.00;87.17
arm;10;2024-05-12 14:49:02;-1;1.70;0.00;0.95;0.03;0.00;0.75;2.05;0.00;0.00;94.51
arm;10;2024-05-12 14:49:12;-1;2.89;0.00;1.49;2.32;0.00;0.82;2.01;0.00;0.00;90.47
arm;10;2024-05-12 14:49:22;-1;1.20;0.07;0.85;0.60;0.00;0.73;2.10;0.00;0.00;94.44
arm;10;2024-05-12 14:49:32;-1;1.10;0.00;1.20;0.02;0.00;0.55;1.28;0.00;0.00;95.85
arm;10;2024-05-12 14:49:42;-1;3.83;0.00;1.91;0.05;0.00;0.75;2.11;0.00;0.00;91.36
arm;10;2024-05-12 14:49:52;-1;0.93;0.00;0.50;0.30;0.00;0.67;1.95;0.00;0.00;95.65
arm;10;2024-05-12 14:50:02;-1;0.80;0.00;0.38;0.02;0.00;0.67;2.05;0.00;0.00;96.08
arm;10;2024-05-12 14:50:12;-1;1.02;0.00;0.62;0.43;0.00;0.62;1.95;0.00;0.00;95.37
arm;10;2024-05-12 14:50:22;-1;0.67;0.00;0.52;0.02;0.00;0.63;1.90;0.00;0.00;96.26
arm;10;2024-05-12 14:50:32;-1;0.85;0.00;0.58;0.02;0.00;0.65;2.05;0.00;0.00;95.85
arm;10;2024-05-12 14:50:42;-1;0.82;0.00;0.57;0.03;0.00;0.67;2.08;0.00;0.00;95.83
arm;10;2024-05-12 14:50:52;-1;0.67;0.00;0.58;0.08;0.00;0.63;1.92;0.00;0.00;96.11
arm;10;2024-05-12 14:51:02;-1;0.87;0.00;0.67;0.03;0.00;0.68;2.00;0.00;0.00;95.75
arm;10;2024-05-12 14:51:12;-1;0.78;0.00;0.37;0.02;0.00;0.62;2.05;0.00;0.00;96.17
arm;10;2024-05-12 14:51:22;-1;0.68;0.00;0.58;0.03;0.00;0.67;2.00;0.00;0.00;96.03
arm;10;2024-05-12 14:51:32;-1;0.83;0.00;0.55;0.02;0.00;0.68;2.00;0.00;0.00;95.91
arm;10;2024-05-12 14:51:42;-1;0.78;0.00;0.50;0.07;0.00;0.65;2.09;0.00;0.00;95.91
arm;10;2024-05-12 14:51:52;-1;0.92;0.00;0.57;0.02;0.00;0.65;1.92;0.00;0.00;95.93
arm;10;2024-05-12 14:52:02;-1;0.67;0.00;0.50;2.45;0.00;0.65;1.97;0.00;0.00;93.76
arm;10;2024-05-12 14:52:12;-1;0.95;0.00;0.53;0.03;0.00;0.65;1.98;0.00;0.00;95.85
arm;10;2024-05-12 14:52:22;-1;0.78;0.00;0.55;0.02;0.00;0.63;1.94;0.00;0.00;96.08
arm;10;2024-05-12 14:52:32;-1;0.78;0.00;0.70;0.02;0.00;0.68;2.05;0.00;0.00;95.77
arm;10;2024-05-12 14:52:42;-1;0.68;0.00;0.55;0.03;0.00;0.65;2.12;0.00;0.00;95.96
arm;10;2024-05-12 14:52:52;-1;1.03;0.00;0.70;0.05;0.00;0.67;1.90;0.00;0.00;95.64
arm;10;2024-05-12 14:53:02;-1;0.60;0.00;0.55;0.03;0.00;0.67;2.07;0.00;0.00;96.08
arm;10;2024-05-12 14:53:12;-1;0.85;0.00;0.40;0.05;0.00;0.63;2.03;0.00;0.00;96.03
arm;10;2024-05-12 14:53:22;-1;0.79;0.00;0.62;0.02;0.00;0.64;1.91;0.00;0.00;96.04
arm;10;2024-05-12 14:53:32;-1;0.78;0.00;0.67;0.02;0.00;0.65;1.90;0.00;0.00;95.98
arm;10;2024-05-12 14:53:42;-1;0.87;0.00;0.58;0.02;0.00;0.65;1.98;0.00;0.00;95.90
arm;10;2024-05-12 14:53:52;-1;0.80;0.00;0.43;0.10;0.00;0.68;2.08;0.00;0.00;95.90
arm;10;2024-05-12 14:54:02;-1;0.93;0.00;0.65;0.03;0.00;0.68;2.00;0.00;0.00;95.70
arm;10;2024-05-12 14:54:12;-1;0.92;0.00;0.45;0.35;0.00;0.63;2.07;0.00;0.00;95.58
arm;10;2024-05-12 14:54:23;-1;0.65;0.00;0.35;0.03;0.00;0.68;2.13;0.00;0.00;96.15
arm;10;2024-05-12 14:54:33;-1;0.67;0.00;0.55;0.03;0.00;0.67;2.00;0.00;0.00;96.08
arm;10;2024-05-12 14:54:43;-1;0.92;0.00;0.89;0.67;0.00;0.67;1.84;0.00;0.00;95.02
arm;10;2024-05-12 14:54:53;-1;0.97;0.00;0.95;0.02;0.00;0.67;1.85;0.00;0.00;95.54
arm;10;2024-05-12 14:55:03;-1;0.70;0.00;0.55;0.03;0.00;0.65;2.02;0.00;0.00;96.04
arm;10;2024-05-12 14:55:13;-1;0.80;0.00;0.53;0.13;0.00;0.65;2.00;0.00;0.00;95.88
arm;10;2024-05-12 14:55:23;-1;0.83;0.00;0.48;0.05;0.00;0.65;1.98;0.00;0.00;96.00
arm;10;2024-05-12 14:55:33;-1;0.78;0.00;0.57;0.05;0.00;0.68;2.02;0.00;0.00;95.90
arm;10;2024-05-12 14:55:43;-1;0.65;0.00;0.40;0.03;0.00;0.63;2.05;0.00;0.00;96.24
arm;10;2024-05-12 14:55:53;-1;0.80;0.00;0.62;0.08;0.00;0.63;2.00;0.00;0.00;95.87
arm;10;2024-05-12 14:56:03;-1;1.04;0.00;0.80;0.02;0.00;0.73;2.05;0.00;0.00;95.36
arm;10;2024-05-12 14:56:13;-1;0.98;0.00;0.38;0.08;0.00;0.60;2.02;0.00;0.00;95.93
arm;10;2024-05-12 14:56:23;-1;0.80;0.00;0.70;0.05;0.00;0.70;2.00;0.00;0.00;95.75
arm;10;2024-05-12 14:56:33;-1;2.54;0.00;1.42;0.08;0.00;0.72;1.97;0.00;0.00;93.27
