# hostname;interval;timestamp;CPU;%usr;%nice;%sys;%iowait;%steal;%irq;%soft;%guest;%gnice;%idle
tycho;600;2024-05-03 21:00:00 UTC;-1;1.11;0.00;0.63;0.01;0.00;0.00;0.01;0.00;0.00;98.24
tycho;600;2024-05-03 21:00:00 UTC;0;0.17;0.00;0.28;0.00;0.00;0.00;0.06;0.00;0.00;99.49
tycho;600;2024-05-03 21:00:00 UTC;1;0.35;0.00;0.18;0.00;0.00;0.00;0.00;0.00;0.00;99.47
tycho;600;2024-05-03 21:00:00 UTC;2;0.24;0.00;0.13;0.00;0.00;0.00;0.00;0.00;0.00;99.63
tycho;600;2024-05-03 21:00:00 UTC;3;0.14;0.00;0.22;0.00;0.00;0.00;0.00;0.00;0.00;99.64
tycho;600;2024-05-03 21:00:00 UTC;4;2.10;0.00;1.49;0.03;0.00;0.00;0.01;0.00;0.00;96.38
tycho;600;2024-05-03 21:00:00 UTC;5;2.46;0.00;1.29;0.02;0.00;0.00;0.00;0.00;0.00;96.22
tycho;600;2024-05-03 21:00:00 UTC;6;2.12;0.00;0.84;0.04;0.00;0.00;0.01;0.00;0.00;96.99
tycho;600;2024-05-03 21:00:00 UTC;7;1.31;0.00;0.60;0.02;0.00;0.00;0.00;0.00;0.00;98.06
tycho;600;2024-05-03 21:10:00 UTC;-1;1.42;0.00;0.68;0.02;0.00;0.00;0.01;0.00;0.00;97.88
tycho;600;2024-05-03 21:10:00 UTC;0;0.31;0.00;0.33;0.00;0.00;0.00;0.05;0.00;0.00;99.31
tycho;600;2024-05-03 21:10:00 UTC;1;0.60;0.00;0.22;0.00;0.00;0.00;0.00;0.00;0.00;99.18
tycho;600;2024-05-03 21:10:00 UTC;2;0.48;0.00;0.19;0.00;0.00;0.00;0.00;0.00;0.00;99.33
tycho;600;2024-05-03 21:10:00 UTC;3;0.26;0.00;0.27;0.00;0.00;0.00;0.00;0.00;0.00;99.48
tycho;600;2024-05-03 21:10:00 UTC;4;2.63;0.00;1.15;0.03;0.00;0.00;0.01;0.00;0.00;96.18
tycho;600;2024-05-03 21:10:00 UTC;5;3.04;0.00;1.73;0.04;0.00;0.00;0.00;0.00;0.00;95.19
tycho;600;2024-05-03 21:10:00 UTC;6;2.15;0.00;0.84;0.03;0.00;0.00;0.00;0.00;0.00;96.98
tycho;600;2024-05-03 21:10:00 UTC;7;1.87;0.00;0.68;0.03;0.00;0.00;0.00;0.00;0.00;97.42
tycho;600;2024-05-03 21:20:00 UTC;-1;1.09;0.00;0.57;0.01;0.00;0.00;0.01;0.00;0.00;98.32
tycho;600;2024-05-03 21:20:00 UTC;0;0.16;0.00;0.24;0.00;0.00;0.00;0.05;0.00;0.00;99.55
tycho;600;2024-05-03 21:20:00 UTC;1;0.43;0.00;0.14;0.00;0.00;0.00;0.00;0.00;0.00;99.43
tycho;600;2024-05-03 21:20:00 UTC;2;0.30;0.00;0.11;0.00;0.00;0.00;0.00;0.00;0.00;99.58
tycho;600;2024-05-03 21:20:00 UTC;3;0.17;0.00;0.21;0.00;0.00;0.00;0.00;0.00;0.00;99.61
tycho;600;2024-05-03 21:20:00 UTC;4;1.94;0.00;1.32;0.04;0.00;0.00;0.01;0.00;0.00;96.70
tycho;600;2024-05-03 21:20:00 UTC;5;2.91;0.00;1.37;0.02;0.00;0.00;0.00;0.00;0.00;95.70
tycho;600;2024-05-03 21:20:00 UTC;6;1.30;0.00;0.54;0.00;0.00;0.00;0.01;0.00;0.00;98.15
tycho;600;2024-05-03 21:20:00 UTC;7;1.53;0.00;0.60;0.04;0.00;0.00;0.00;0.00;0.00;97.83
tycho;600;2024-05-03 21:30:00 UTC;-1;0.98;0.00;0.55;0.01;0.00;0.00;0.01;0.00;0.00;98.44
tycho;600;2024-05-03 21:30:00 UTC;0;0.13;0.00;0.21;0.00;0.00;0.00;0.05;0.00;0.00;99.60
tycho;600;2024-05-03 21:30:00 UTC;1;0.21;0.00;0.07;0.00;0.00;0.00;0.00;0.00;0.00;99.72
tycho;600;2024-05-03 21:30:00 UTC;2;0.15;0.00;0.08;0.00;0.00;0.00;0.00;0.00;0.00;99.77
tycho;600;2024-05-03 21:30:00 UTC;3;0.12;0.00;0.19;0.00;0.00;0.00;0.00;0.00;0.00;99.69
tycho;600;2024-05-03 21:30:00 UTC;4;1.62;0.00;1.27;0.04;0.00;0.00;0.01;0.00;0.00;97.07
tycho;600;2024-05-03 21:30:00 UTC;5;2.43;0.00;1.07;0.02;0.00;0.00;0.00;0.00;0.00;96.48
tycho;600;2024-05-03 21:30:00 UTC;6;1.45;0.00;1.01;0.01;0.00;0.00;0.01;0.00;0.00;97.53
tycho;600;2024-05-03 21:30:00 UTC;7;1.75;0.00;0.53;0.04;0.00;0.00;0.00;0.00;0.00;97.69
tycho;600;2024-05-03 21:40:00 UTC;-1;1.03;0.00;0.55;0.01;0.00;0.00;0.01;0.00;0.00;98.40
tycho;600;2024-05-03 21:40:00 UTC;0;0.11;0.00;0.22;0.00;0.00;0.00;0.05;0.00;0.00;99.62
tycho;600;2024-05-03 21:40:00 UTC;1;0.26;0.00;0.08;0.00;0.00;0.00;0.00;0.00;0.00;99.66
tycho;600;2024-05-03 21:40:00 UTC;2;0.18;0.00;0.07;0.00;0.00;0.00;0.00;0.00;0.00;99.75
tycho;600;2024-05-03 21:40:00 UTC;3;0.12;0.00;0.20;0.00;0.00;0.00;0.00;0.00;0.00;99.68
tycho;600;2024-05-03 21:40:00 UTC;4;1.78;0.00;1.13;0.04;0.00;0.00;0.01;0.00;0.00;97.05
tycho;600;2024-05-03 21:40:00 UTC;5;2.35;0.00;1.51;0.01;0.00;0.00;0.00;0.00;0.00;96.13
tycho;600;2024-05-03 21:40:00 UTC;6;1.69;0.00;0.70;0.02;0.00;0.00;0.00;0.00;0.00;97.59
tycho;600;2024-05-03 21:40:00 UTC;7;1.74;0.00;0.50;0.03;0.00;0.00;0.00;0.00;0.00;97.73
tycho;600;2024-05-03 21:50:00 UTC;-1;1.10;0.00;0.58;0.01;0.00;0.00;0.01;0.00;0.00;98.30
tycho;600;2024-05-03 21:50:00 UTC;0;0.20;0.00;0.26;0.00;0.00;0.00;0.04;0.00;0.00;99.50
tycho;600;2024-05-03 21:50:00 UTC;1;0.37;0.00;0.14;0.01;0.00;0.00;0.00;0.00;0.00;99.49
tycho;600;2024-05-03 21:50:00 UTC;2;0.28;0.00;0.13;0.00;0.00;0.00;0.00;0.00;0.00;99.59
tycho;600;2024-05-03 21:50:00 UTC;3;0.16;0.00;0.22;0.00;0.00;0.00;0.00;0.00;0.00;99.61
tycho;600;2024-05-03 21:50:00 UTC;4;2.01;0.00;1.14;0.03;0.00;0.00;0.01;0.00;0.00;96.81
tycho;600;2024-05-03 21:50:00 UTC;5;2.53;0.00;1.61;0.02;0.00;0.00;0.00;0.00;0.00;95.83
tycho;600;2024-05-03 21:50:00 UTC;6;1.85;0.00;0.64;0.03;0.00;0.00;0.01;0.00;0.00;97.48
tycho;600;2024-05-03 21:50:00 UTC;7;1.40;0.00;0.50;0.02;0.00;0.00;0.00;0.00;0.00;98.08
tycho;600;2024-05-03 22:00:00 UTC;-1;2.06;0.00;0.92;0.02;0.00;0.00;0.01;0.00;0.00;96.99
tycho;600;2024-05-03 22:00:00 UTC;0;0.65;0.00;0.50;0.00;0.00;0.00;0.06;0.00;0.00;98.78
tycho;600;2024-05-03 22:00:00 UTC;1;1.04;0.00;0.39;0.00;0.00;0.00;0.00;0.00;0.00;98.56
tycho;600;2024-05-03 22:00:00 UTC;2;0.80;0.00;0.34;0.00;0.00;0.00;0.00;0.00;0.00;98.86
tycho;600;2024-05-03 22:00:00 UTC;3;0.60;0.00;0.41;0.00;0.00;0.00;0.00;0.00;0.00;98.98
tycho;600;2024-05-03 22:00:00 UTC;4;3.24;0.00;1.62;0.03;0.00;0.00;0.01;0.00;0.00;95.10
tycho;600;2024-05-03 22:00:00 UTC;5;4.48;0.00;1.96;0.03;0.00;0.00;0.01;0.00;0.00;93.53
tycho;600;2024-05-03 22:00:00 UTC;6;3.04;0.00;1.12;0.03;0.00;0.00;0.01;0.00;0.00;95.80
tycho;600;2024-05-03 22:00:00 UTC;7;2.64;0.00;0.99;0.03;0.00;0.00;0.00;0.00;0.00;96.35
tycho;600;2024-05-03 22:10:00 UTC;-1;2.39;0.00;0.90;0.02;0.00;0.00;0.01;0.00;0.00;96.68
tycho;600;2024-05-03 22:10:00 UTC;0;0.86;0.00;0.57;0.01;0.00;0.00;0.07;0.00;0.00;98.49
tycho;600;2024-05-03 22:10:00 UTC;1;1.30;0.00;0.41;0.01;0.00;0.00;0.00;0.00;0.00;98.29
tycho;600;2024-05-03 22:10:00 UTC;2;1.06;0.00;0.38;0.00;0.00;0.00;0.00;0.00;0.00;98.56
tycho;600;2024-05-03 22:10:00 UTC;3;0.92;0.00;0.46;0.01;0.00;0.00;0.00;0.00;0.00;98.62
tycho;600;2024-05-03 22:10:00 UTC;4;3.68;0.00;1.81;0.03;0.00;0.00;0.01;0.00;0.00;94.46
tycho;600;2024-05-03 22:10:00 UTC;5;4.52;0.00;1.59;0.02;0.00;0.00;0.01;0.00;0.00;93.86
tycho;600;2024-05-03 22:10:00 UTC;6;4.27;0.00;1.04;0.04;0.00;0.00;0.01;0.00;0.00;94.64
tycho;600;2024-05-03 22:10:00 UTC;7;2.52;0.00;0.95;0.02;0.00;0.00;0.01;0.00;0.00;96.51
tycho;600;2024-05-03 22:20:00 UTC;-1;2.66;0.00;1.00;0.02;0.00;0.00;0.01;0.00;0.00;96.31
tycho;600;2024-05-03 22:20:00 UTC;0;0.83;0.00;0.57;0.01;0.00;0.00;0.08;0.00;0.00;98.51
tycho;600;2024-05-03 22:20:00 UTC;1;1.27;0.00;0.49;0.00;0.00;0.00;0.00;0.00;0.00;98.23
tycho;600;2024-05-03 22:20:00 UTC;2;1.02;0.00;0.36;0.00;0.00;0.00;0.00;0.00;0.00;98.62
tycho;600;2024-05-03 22:20:00 UTC;3;0.81;0.00;0.46;0.00;0.00;0.00;0.00;0.00;0.00;98.73
tycho;600;2024-05-03 22:20:00 UTC;4;4.59;0.00;1.81;0.03;0.00;0.00;0.01;0.00;0.00;93.56
tycho;600;2024-05-03 22:20:00 UTC;5;5.36;0.00;1.95;0.04;0.00;0.00;0.01;0.00;0.00;92.64
tycho;600;2024-05-03 22:20:00 UTC;6;4.36;0.00;1.28;0.03;0.00;0.00;0.02;0.00;0.00;94.32
tycho;600;2024-05-03 22:20:00 UTC;7;3.04;0.00;1.06;0.02;0.00;0.00;0.01;0.00;0.00;95.87
tycho;600;2024-05-03 22:30:00 UTC;-1;1.99;0.00;0.87;0.02;0.00;0.00;0.01;0.00;0.00;97.10
tycho;600;2024-05-03 22:30:00 UTC;0;0.55;0.00;0.46;0.00;0.00;0.00;0.07;0.00;0.00;98.92
tycho;600;2024-05-03 22:30:00 UTC;1;0.86;0.00;0.35;0.01;0.00;0.00;0.00;0.00;0.00;98.79
tycho;600;2024-05-03 22:30:00 UTC;2;0.67;0.00;0.28;0.00;0.00;0.00;0.00;0.00;0.00;99.05
tycho;600;2024-05-03 22:30:00 UTC;3;0.47;0.00;0.36;0.00;0.00;0.00;0.00;0.00;0.00;99.17
tycho;600;2024-05-03 22:30:00 UTC;4;3.35;0.00;1.67;0.02;0.00;0.00;0.01;0.00;0.00;94.96
tycho;600;2024-05-03 22:30:00 UTC;5;4.26;0.00;1.84;0.04;0.00;0.00;0.01;0.00;0.00;93.86
tycho;600;2024-05-03 22:30:00 UTC;6;3.34;0.00;1.12;0.04;0.00;0.00;0.02;0.00;0.00;95.49
tycho;600;2024-05-03 22:30:00 UTC;7;2.45;0.00;0.91;0.02;0.00;0.00;0.01;0.00;0.00;96.61
tycho;600;2024-05-03 22:40:01 UTC;-1;1.36;0.00;0.66;0.01;0.00;0.00;0.01;0.00;0.00;97.96
tycho;600;2024-05-03 22:40:01 UTC;0;0.26;0.00;0.30;0.00;0.00;0.00;0.05;0.00;0.00;99.39
tycho;600;2024-05-03 22:40:01 UTC;1;0.55;0.00;0.21;0.00;0.00;0.00;0.00;0.00;0.00;99.23
tycho;600;2024-05-03 22:40:01 UTC;2;0.46;0.00;0.17;0.00;0.00;0.00;0.00;0.00;0.00;99.36
tycho;600;2024-05-03 22:40:01 UTC;3;0.25;0.00;0.26;0.00;0.00;0.00;0.00;0.00;0.00;99.50
tycho;600;2024-05-03 22:40:01 UTC;4;2.86;0.00;1.55;0.02;0.00;0.00;0.00;0.00;0.00;95.56
tycho;600;2024-05-03 22:40:01 UTC;5;2.58;0.00;1.46;0.04;0.00;0.00;0.00;0.00;0.00;95.91
tycho;600;2024-05-03 22:40:01 UTC;6;1.77;0.00;0.68;0.02;0.00;0.00;0.00;0.00;0.00;97.52
tycho;600;2024-05-03 22:40:01 UTC;7;2.14;0.00;0.63;0.03;0.00;0.00;0.00;0.00;0.00;97.20
tycho;599;2024-05-03 22:50:00 UTC;-1;1.51;0.00;0.90;0.01;0.00;0.00;0.02;0.00;0.00;97.56
tycho;599;2024-05-03 22:50:00 UTC;0;0.23;0.00;0.43;0.00;0.00;0.00;0.08;0.00;0.00;99.26
tycho;599;2024-05-03 22:50:00 UTC;1;0.64;0.00;0.37;0.01;0.00;0.00;0.00;0.00;0.00;98.98
tycho;599;2024-05-03 22:50:00 UTC;2;0.48;0.00;0.26;0.00;0.00;0.00;0.00;0.00;0.00;99.26
tycho;599;2024-05-03 22:50:00 UTC;3;0.24;0.00;0.57;0.00;0.00;0.00;0.00;0.00;0.00;99.19
tycho;599;2024-05-03 22:50:00 UTC;4;2.77;0.00;1.76;0.03;0.00;0.00;0.01;0.00;0.00;95.44
tycho;599;2024-05-03 22:50:00 UTC;5;2.97;0.00;1.52;0.02;0.00;0.00;0.01;0.00;0.00;95.49
tycho;599;2024-05-03 22:50:00 UTC;6;2.87;0.00;1.04;0.04;0.00;0.00;0.02;0.00;0.00;96.03
tycho;599;2024-05-03 22:50:00 UTC;7;1.89;0.00;1.22;0.02;0.00;0.00;0.01;0.00;0.00;96.87
tycho;600;2024-05-03 23:00:00 UTC;-1;1.58;0.00;0.74;0.01;0.00;0.00;0.01;0.00;0.00;97.66
tycho;600;2024-05-03 23:00:00 UTC;0;0.42;0.00;0.40;0.00;0.00;0.00;0.06;0.00;0.00;99.12
tycho;600;2024-05-03 23:00:00 UTC;1;0.72;0.00;0.27;0.01;0.00;0.00;0.00;0.00;0.00;99.00
tycho;600;2024-05-03 23:00:00 UTC;2;0.55;0.00;0.24;0.00;0.00;0.00;0.00;0.00;0.00;99.21
tycho;600;2024-05-03 23:00:00 UTC;3;0.35;0.00;0.29;0.00;0.00;0.00;0.00;0.00;0.00;99.36
tycho;600;2024-05-03 23:00:00 UTC;4;2.50;0.00;1.70;0.03;0.00;0.00;0.00;0.00;0.00;95.76
tycho;600;2024-05-03 23:00:00 UTC;5;3.64;0.00;1.29;0.03;0.00;0.00;0.00;0.00;0.00;95.04
tycho;600;2024-05-03 23:00:00 UTC;6;2.62;0.00;1.03;0.02;0.00;0.00;0.00;0.00;0.00;96.32
tycho;600;2024-05-03 23:00:00 UTC;7;1.80;0.00;0.67;0.02;0.00;0.00;0.00;0.00;0.00;97.51
tycho;600;2024-05-03 23:10:00 UTC;-1;2.84;0.00;1.15;0.01;0.00;0.00;0.01;0.00;0.00;95.98
tycho;600;2024-05-03 23:10:00 UTC;0;0.77;0.00;0.62;0.01;0.00;0.00;0.07;0.00;0.00;98.53
tycho;600;2024-05-03 23:10:00 UTC;1;1.39;0.00;0.54;0.01;0.00;0.00;0.00;0.00;0.00;98.07
tycho;600;2024-05-03 23:10:00 UTC;2;1.04;0.00;0.41;0.00;0.00;0.00;0.00;0.00;0.00;98.55
tycho;600;2024-05-03 23:10:00 UTC;3;0.78;0.00;0.53;0.00;0.00;0.00;0.00;0.00;0.00;98.68
tycho;600;2024-05-03 23:10:00 UTC;4;4.78;0.00;2.02;0.03;0.00;0.00;0.01;0.00;0.00;93.16
tycho;600;2024-05-03 23:10:00 UTC;5;5.54;0.00;2.04;0.02;0.00;0.00;0.00;0.00;0.00;92.39
tycho;600;2024-05-03 23:10:00 UTC;6;4.67;0.00;1.49;0.03;0.00;0.00;0.01;0.00;0.00;93.81
tycho;600;2024-05-03 23:10:00 UTC;7;3.71;0.00;1.58;0.02;0.00;0.00;0.00;0.00;0.00;94.68
tycho;600;2024-05-03 23:20:00 UTC;-1;1.74;0.00;0.72;0.01;0.00;0.00;0.01;0.00;0.00;97.52
tycho;600;2024-05-03 23:20:00 UTC;0;0.55;0.00;0.37;0.00;0.00;0.00;0.05;0.00;0.00;99.02
tycho;600;2024-05-03 23:20:00 UTC;1;0.76;0.00;0.28;0.00;0.00;0.00;0.00;0.00;0.00;98.95
tycho;600;2024-05-03 23:20:00 UTC;2;0.56;0.00;0.25;0.00;0.00;0.00;0.00;0.00;0.00;99.19
tycho;600;2024-05-03 23:20:00 UTC;3;0.53;0.00;0.33;0.00;0.00;0.00;0.00;0.00;0.00;99.14
tycho;600;2024-05-03 23:20:00 UTC;4;3.11;0.00;1.64;0.03;0.00;0.00;0.01;0.00;0.00;95.22
tycho;600;2024-05-03 23:20:00 UTC;5;3.55;0.00;1.38;0.03;0.00;0.00;0.00;0.00;0.00;95.04
tycho;600;2024-05-03 23:20:00 UTC;6;2.66;0.00;0.86;0.03;0.00;0.00;0.01;0.00;0.00;96.44
tycho;600;2024-05-03 23:20:00 UTC;7;2.17;0.00;0.68;0.03;0.00;0.00;0.00;0.00;0.00;97.12
tycho;600;2024-05-03 23:30:00 UTC;-1;1.26;0.00;0.64;0.01;0.00;0.00;0.01;0.00;0.00;98.08
tycho;600;2024-05-03 23:30:00 UTC;0;0.22;0.00;0.29;0.00;0.00;0.00;0.05;0.00;0.00;99.44
tycho;600;2024-05-03 23:30:00 UTC;1;0.41;0.00;0.18;0.00;0.00;0.00;0.00;0.00;0.00;99.40
tycho;600;2024-05-03 23:30:00 UTC;2;0.32;0.00;0.14;0.00;0.00;0.00;0.00;0.00;0.00;99.54
tycho;600;2024-05-03 23:30:00 UTC;3;0.19;0.00;0.22;0.00;0.00;0.00;0.00;0.00;0.00;99.58
tycho;600;2024-05-03 23:30:00 UTC;4;2.22;0.00;1.14;0.03;0.00;0.00;0.00;0.00;0.00;96.61
tycho;600;2024-05-03 23:30:00 UTC;5;2.99;0.00;1.64;0.03;0.00;0.00;0.00;0.00;0.00;95.34
tycho;600;2024-05-03 23:30:00 UTC;6;2.37;0.00;0.85;0.03;0.00;0.00;0.01;0.00;0.00;96.75
tycho;600;2024-05-03 23:30:00 UTC;7;1.39;0.00;0.63;0.02;0.00;0.00;0.00;0.00;0.00;97.95
tycho;600;2024-05-03 23:40:00 UTC;-1;1.67;0.00;0.87;0.01;0.00;0.00;0.01;0.00;0.00;97.44
tycho;600;2024-05-03 23:40:00 UTC;0;0.48;0.00;0.53;0.00;0.00;0.00;0.05;0.00;0.00;98.93
tycho;600;2024-05-03 23:40:00 UTC;1;0.78;0.00;0.39;0.01;0.00;0.00;0.00;0.00;0.00;98.83
tycho;600;2024-05-03 23:40:00 UTC;2;0.49;0.00;0.28;0.00;0.00;0.00;0.00;0.00;0.00;99.23
tycho;600;2024-05-03 23:40:00 UTC;3;0.39;0.00;0.34;0.00;0.00;0.00;0.00;0.00;0.00;99.28
tycho;600;2024-05-03 23:40:00 UTC;4;2.83;0.00;1.49;0.02;0.00;0.00;0.00;0.00;0.00;95.66
tycho;600;2024-05-03 23:40:00 UTC;5;3.95;0.00;1.75;0.05;0.00;0.00;0.00;0.00;0.00;94.25
tycho;600;2024-05-03 23:40:00 UTC;6;2.65;0.00;1.23;0.02;0.00;0.00;0.01;0.00;0.00;96.09
tycho;600;2024-05-03 23:40:00 UTC;7;1.80;0.00;0.95;0.02;0.00;0.00;0.00;0.00;0.00;97.23
tycho;600;2024-05-03 23:50:00 UTC;-1;2.44;0.00;1.08;0.02;0.00;0.00;0.01;0.00;0.00;96.45
tycho;600;2024-05-03 23:50:00 UTC;0;0.84;0.00;0.70;0.01;0.00;0.00;0.08;0.00;0.00;98.38
tycho;600;2024-05-03 23:50:00 UTC;1;1.54;0.00;0.59;0.01;0.00;0.00;0.01;0.00;0.00;97.85
tycho;600;2024-05-03 23:50:00 UTC;2;1.12;0.00;0.46;0.01;0.00;0.00;0.00;0.00;0.00;98.42
tycho;600;2024-05-03 23:50:00 UTC;3;0.85;0.00;0.52;0.00;0.00;0.00;0.00;0.00;0.00;98.63
tycho;600;2024-05-03 23:50:00 UTC;4;3.90;0.00;1.67;0.04;0.00;0.00;0.01;0.00;0.00;94.38
tycho;600;2024-05-03 23:50:00 UTC;5;4.65;0.00;2.00;0.02;0.00;0.00;0.00;0.00;0.00;93.33
tycho;600;2024-05-03 23:50:00 UTC;6;3.90;0.00;1.52;0.02;0.00;0.00;0.01;0.00;0.00;94.55
tycho;600;2024-05-03 23:50:00 UTC;7;2.71;0.00;1.20;0.02;0.00;0.00;0.00;0.00;0.00;96.07
tycho;600;2024-05-04 00:00:00 UTC;-1;3.48;0.00;1.31;0.01;0.00;0.00;0.01;0.00;0.00;95.18
tycho;600;2024-05-04 00:00:00 UTC;0;1.14;0.00;0.80;0.00;0.00;0.00;0.08;0.00;0.00;97.98
tycho;600;2024-05-04 00:00:00 UTC;1;1.99;0.00;0.73;0.00;0.00;0.00;0.00;0.00;0.00;97.28
tycho;600;2024-05-04 00:00:00 UTC;2;1.50;0.00;0.57;0.00;0.00;0.00;0.00;0.00;0.00;97.92
tycho;600;2024-05-04 00:00:00 UTC;3;1.21;0.00;0.66;0.00;0.00;0.00;0.00;0.00;0.00;98.12
tycho;600;2024-05-04 00:00:00 UTC;4;5.42;0.00;1.99;0.02;0.00;0.00;0.01;0.00;0.00;92.57
tycho;600;2024-05-04 00:00:00 UTC;5;6.68;0.00;2.32;0.04;0.00;0.00;0.00;0.00;0.00;90.96
tycho;600;2024-05-04 00:00:00 UTC;6;5.71;0.00;1.76;0.03;0.00;0.00;0.01;0.00;0.00;92.50
tycho;600;2024-05-04 00:00:00 UTC;7;4.21;0.00;1.64;0.02;0.00;0.00;0.00;0.00;0.00;94.13
tycho;600;2024-05-04 00:10:00 UTC;-1;4.37;0.00;1.52;0.02;0.00;0.00;0.01;0.00;0.00;94.08
tycho;600;2024-05-04 00:10:00 UTC;0;1.39;0.00;0.88;0.01;0.00;0.00;0.08;0.00;0.00;97.65
tycho;600;2024-05-04 00:10:00 UTC;1;2.35;0.00;0.88;0.01;0.00;0.00;0.00;0.00;0.00;96.76
tycho;600;2024-05-04 00:10:00 UTC;2;1.93;0.00;0.67;0.01;0.00;0.00;0.00;0.00;0.00;97.39
tycho;600;2024-05-04 00:10:00 UTC;3;1.50;0.00;0.77;0.00;0.00;0.00;0.00;0.00;0.00;97.72
tycho;600;2024-05-04 00:10:00 UTC;4;6.74;0.00;2.34;0.03;0.00;0.00;0.00;0.00;0.00;90.88
tycho;600;2024-05-04 00:10:00 UTC;5;8.01;0.00;2.60;0.03;0.00;0.00;0.00;0.00;0.00;89.36
tycho;600;2024-05-04 00:10:00 UTC;6;7.44;0.00;2.02;0.03;0.00;0.00;0.01;0.00;0.00;90.49
tycho;600;2024-05-04 00:10:00 UTC;7;5.62;0.00;1.96;0.03;0.00;0.00;0.00;0.00;0.00;92.39
tycho;600;2024-05-04 00:20:00 UTC;-1;1.56;0.00;0.82;0.09;0.00;0.00;0.01;0.00;0.00;97.52
tycho;600;2024-05-04 00:20:00 UTC;0;0.45;0.00;0.44;0.01;0.00;0.00;0.06;0.00;0.00;99.05
tycho;600;2024-05-04 00:20:00 UTC;1;0.74;0.00;0.33;0.01;0.00;0.00;0.00;0.00;0.00;98.92
tycho;600;2024-05-04 00:20:00 UTC;2;0.54;0.00;0.27;0.01;0.00;0.00;0.00;0.00;0.00;99.18
tycho;600;2024-05-04 00:20:00 UTC;3;0.35;0.00;0.30;0.01;0.00;0.00;0.00;0.00;0.00;99.35
tycho;600;2024-05-04 00:20:00 UTC;4;2.27;0.00;1.47;0.05;0.00;0.00;0.00;0.00;0.00;96.20
